step,eval_type,seed,full_reward_rate,standing_rate,fall_count,time_to_first_full
50176,pi,5,0.0000,0.9990,0.0,1000.0
50176,mppi,5,0.0000,0.9700,0.3333333333333333,1000.0
100096,pi,5,0.0000,0.9990,0.0,1000.0
100096,mppi,5,0.0000,0.9937,0.3333333333333333,1000.0
150016,pi,5,0.0000,0.9988,0.0,1000.0
150016,mppi,5,0.0000,0.9987,0.0,1000.0
200192,pi,5,0.0000,0.9978,0.0,1000.0
200192,mppi,5,0.0000,0.9980,0.0,1000.0
250112,pi,5,0.0000,0.9318,13.8,1000.0
250112,mppi,5,0.0000,0.9207,19.0,1000.0
300032,pi,5,0.0000,0.0000,0.0,1000.0
300032,mppi,5,0.0000,0.0000,0.0,1000.0
350208,pi,5,0.0000,0.9990,0.0,1000.0
350208,mppi,5,0.0000,0.9990,0.0,1000.0
400128,pi,5,0.8642,0.9990,0.0,97.6
400128,mppi,5,0.8407,0.9980,0.0,84.0
450048,pi,5,0.0000,0.9900,0.0,1000.0
450048,mppi,5,0.0000,0.9927,0.0,1000.0
500224,pi,5,0.0000,0.0072,1.4,1000.0
500224,mppi,5,0.0000,0.9923,0.6666666666666666,1000.0
550144,pi,5,0.0000,0.3546,27.4,1000.0
550144,mppi,5,0.0000,0.7780,17.333333333333332,1000.0
600064,pi,5,0.7260,0.8970,1.2,69.6
600064,mppi,5,0.9253,0.9973,0.0,71.0
650240,pi,5,0.9238,0.9928,1.0,67.8
650240,mppi,5,0.8773,0.9987,0.0,67.33333333333333
700160,pi,5,0.8496,0.9752,1.8,74.2
700160,mppi,5,0.9190,0.9990,0.0,60.666666666666664
750080,pi,5,0.9236,0.9990,0.0,68.6
750080,mppi,5,0.9303,0.9990,0.0,68.33333333333333
800000,pi,5,0.9346,0.9990,0.0,64.0
800000,mppi,5,0.9290,0.9990,0.0,71.0
850176,pi,5,0.9308,0.9990,0.0,67.8
850176,mppi,5,0.9253,0.9990,0.0,74.66666666666667
900096,pi,5,0.9314,0.9974,0.0,68.6
900096,mppi,5,0.9297,0.9977,0.0,68.66666666666667
950016,pi,5,0.9318,0.9974,0.0,68.2
950016,mppi,5,0.9163,0.9977,0.0,83.66666666666667
1000192,pi,5,0.9308,0.9966,0.2,68.4
1000192,mppi,5,0.9283,0.9990,0.0,71.0
