step,reward,eval_type,seed
50176,132.6,pi,5
50176,164.6,mppi,5
100096,152.4,pi,5
100096,157.8,mppi,5
150016,258.8,pi,5
150016,289.6,mppi,5
200192,378.1,pi,5
200192,340.0,mppi,5
250112,55.0,pi,5
250112,37.2,mppi,5
300032,0.0,pi,5
300032,0.0,mppi,5
350208,245.8,pi,5
350208,257.9,mppi,5
400128,510.9,pi,5
400128,549.9,mppi,5
450048,211.5,pi,5
450048,187.7,mppi,5
500224,0.3,pi,5
500224,98.6,mppi,5
550144,8.9,pi,5
550144,52.7,mppi,5
600064,556.1,pi,5
600064,593.2,mppi,5
650240,644.7,pi,5
650240,649.7,mppi,5
700160,603.8,pi,5
700160,641.5,mppi,5
750080,666.1,pi,5
750080,676.5,mppi,5
800000,681.9,pi,5
800000,708.9,mppi,5
850176,737.7,pi,5
850176,722.3,mppi,5
900096,716.8,pi,5
900096,777.2,mppi,5
950016,726.4,pi,5
950016,740.1,mppi,5
1000192,707.8,pi,5
1000192,773.4,mppi,5
