step,eval_type,seed,full_reward_rate,standing_rate,fall_count,time_to_first_full
250112,pi,4,0.2598,0.3104,10.6,64.8
250112,mppi,4,0.2176,0.2424,13.125,163.375
500224,pi,4,0.3990,0.4428,18.6,244.0
500224,mppi,4,0.4863,0.5210,22.75,50.0
750080,pi,4,0.5088,0.5662,22.8,56.0
750080,mppi,4,0.5099,0.5548,23.0,45.25
1000192,pi,4,0.5312,0.5620,23.4,35.2
1000192,mppi,4,0.5069,0.5348,23.25,41.75
1250048,pi,4,0.5380,0.5784,23.4,40.6
1250048,mppi,4,0.5042,0.5416,22.875,41.0
1500160,pi,4,0.5248,0.5804,23.2,49.0
1500160,mppi,4,0.5086,0.5491,22.75,48.875
1750016,pi,4,0.5306,0.5782,23.0,48.2
1750016,mppi,4,0.5275,0.5774,23.125,41.5
2000128,pi,4,0.5278,0.5900,23.0,47.4
2000128,mppi,4,0.5309,0.5787,23.0,45.625
2250240,pi,4,0.5316,0.5758,23.2,46.0
2250240,mppi,4,0.5398,0.5736,23.5,48.0
2500096,pi,4,0.5278,0.5812,23.0,48.8
2500096,mppi,4,0.5090,0.5617,22.5,43.375
2750208,pi,4,0.5182,0.5792,22.4,55.2
2750208,mppi,4,0.5304,0.5885,23.125,45.5
3000064,pi,4,0.5288,0.5778,23.2,53.2
3000064,mppi,4,0.5200,0.5729,22.625,50.625
3250176,pi,4,0.5302,0.5812,23.0,47.6
3250176,mppi,4,0.5004,0.5430,22.75,46.25
3500032,pi,4,0.5256,0.5810,23.0,51.4
3500032,mppi,4,0.5330,0.5862,23.375,43.625
3750144,pi,4,0.5214,0.5768,23.2,45.6
3750144,mppi,4,0.5269,0.5865,23.125,47.875
4000000,pi,4,0.5194,0.5902,23.2,51.8
4000000,mppi,4,0.5356,0.5911,23.375,45.625
4250112,pi,4,0.5252,0.5858,23.0,48.2
4250112,mppi,4,0.5195,0.5649,23.25,41.25
4500224,pi,4,0.5244,0.5896,23.2,52.2
4500224,mppi,4,0.5004,0.5570,23.875,40.625
4750080,pi,4,0.5244,0.6006,23.4,33.0
4750080,mppi,4,0.5110,0.5473,23.5,43.25
5000192,pi,4,0.5224,0.5882,23.0,49.4
5000192,mppi,4,0.5304,0.5784,23.625,39.875
5250048,pi,4,0.5276,0.5940,23.0,43.0
5250048,mppi,4,0.5156,0.5683,23.375,40.375
5500160,pi,4,0.5232,0.5830,23.0,46.4
5500160,mppi,4,0.4045,0.4403,19.25,164.375
5750016,pi,4,0.5226,0.5822,23.0,47.8
5750016,mppi,4,0.5450,0.5933,23.75,36.375
6000128,pi,4,0.5302,0.5900,23.2,45.2
6000128,mppi,4,0.5359,0.5811,23.25,42.25
6250240,pi,4,0.5290,0.5838,23.0,48.8
6250240,mppi,4,0.5426,0.5840,23.375,43.25
6500096,pi,4,0.5150,0.5766,22.8,52.6
6500096,mppi,4,0.5120,0.5498,23.25,41.125
6750208,pi,4,0.5262,0.5882,23.4,48.0
6750208,mppi,4,0.5251,0.5675,23.25,43.125
7000064,pi,4,0.5192,0.5728,23.2,58.8
7000064,mppi,4,0.5179,0.5549,22.75,46.75
7250176,pi,4,0.5214,0.5790,23.0,45.2
7250176,mppi,4,0.5294,0.5686,23.5,34.25
7500032,pi,4,0.5270,0.5852,23.2,33.6
7500032,mppi,4,0.5232,0.5594,23.5,40.0
7750144,pi,4,0.5290,0.5806,23.6,48.0
7750144,mppi,4,0.5196,0.5550,23.625,41.375
8000000,pi,4,0.5296,0.5800,23.0,49.4
8000000,mppi,4,0.5188,0.5601,23.125,47.625
8250112,pi,4,0.5228,0.5818,23.0,49.0
8250112,mppi,4,0.5254,0.5648,23.375,46.375
8500224,pi,4,0.5332,0.5798,23.4,48.0
8500224,mppi,4,0.5312,0.5670,23.375,43.75
8750080,pi,4,0.5240,0.5738,23.0,50.2
8750080,mppi,4,0.5179,0.5569,23.25,47.0
