step,reward,eval_type,seed
250112,188.7,pi,1
250112,208.7,mppi,1
500224,289.0,pi,1
500224,260.6,mppi,1
750080,311.9,pi,1
750080,310.7,mppi,1
1000192,325.8,pi,1
1000192,323.1,mppi,1
1250048,327.9,pi,1
1250048,333.9,mppi,1
1500160,319.9,pi,1
1500160,324.0,mppi,1
1750016,333.5,pi,1
1750016,324.1,mppi,1
2000128,321.8,pi,1
2000128,339.4,mppi,1
2250240,332.2,pi,1
2250240,340.1,mppi,1
2500096,324.1,pi,1
2500096,330.7,mppi,1
2750208,320.4,pi,1
2750208,335.5,mppi,1
3000064,335.1,pi,1
3000064,343.6,mppi,1
3250176,334.8,pi,1
3250176,343.0,mppi,1
3500032,295.8,pi,1
3500032,215.0,mppi,1
3750144,330.2,pi,1
3750144,342.3,mppi,1
4000000,330.1,pi,1
4000000,344.5,mppi,1
4250112,338.6,pi,1
4250112,328.9,mppi,1
4500224,335.2,pi,1
4500224,326.6,mppi,1
4750080,336.3,pi,1
4750080,334.3,mppi,1
5000192,334.3,pi,1
5000192,334.5,mppi,1
5250048,332.8,pi,1
5250048,337.0,mppi,1
5500160,269.4,pi,1
5500160,347.5,mppi,1
5750016,332.0,pi,1
5750016,290.0,mppi,1
6000128,327.0,pi,1
6000128,345.4,mppi,1
6250240,239.1,pi,1
6250240,303.6,mppi,1
6500096,333.7,pi,1
6500096,346.3,mppi,1
6750208,332.0,pi,1
6750208,340.3,mppi,1
7000064,338.8,pi,1
7000064,291.7,mppi,1
7250176,336.8,pi,1
7250176,336.5,mppi,1
