step,reward,eval_type,seed
250112,0.0,pi,1
250112,0.2,mppi,1
500224,0.7,pi,1
500224,1.0,mppi,1
750080,2.6,pi,1
750080,0.0,mppi,1
1000192,37.2,pi,1
1000192,21.4,mppi,1
1250048,43.8,pi,1
1250048,112.0,mppi,1
1500160,41.0,pi,1
1500160,108.4,mppi,1
1750016,0.0,pi,1
1750016,26.7,mppi,1
2000128,174.2,pi,1
2000128,114.5,mppi,1
2250240,103.2,pi,1
2250240,118.0,mppi,1
2500096,43.4,pi,1
2500096,145.1,mppi,1
2750208,137.6,pi,1
2750208,183.8,mppi,1
3000064,94.2,pi,1
3000064,120.4,mppi,1
3250176,174.4,pi,1
3250176,86.2,mppi,1
3500032,88.8,pi,1
3500032,125.2,mppi,1
3750144,134.5,pi,1
3750144,124.5,mppi,1
4000000,137.0,pi,1
4000000,124.7,mppi,1
4250112,94.6,pi,1
4250112,152.7,mppi,1
4500224,145.5,pi,1
4500224,127.6,mppi,1
4750080,192.1,pi,1
4750080,159.6,mppi,1
5000192,47.5,pi,1
5000192,162.4,mppi,1
5250048,94.6,pi,1
5250048,198.5,mppi,1
5500160,96.0,pi,1
5500160,190.9,mppi,1
5750016,50.3,pi,1
5750016,224.3,mppi,1
6000128,92.8,pi,1
6000128,226.1,mppi,1
6250240,138.3,pi,1
6250240,157.3,mppi,1
6500096,95.1,pi,1
6500096,126.5,mppi,1
6750208,146.7,pi,1
6750208,189.5,mppi,1
7000064,47.8,pi,1
7000064,180.5,mppi,1
7250176,138.2,pi,1
7250176,28.3,mppi,1
7500032,140.6,pi,1
7500032,151.5,mppi,1
7750144,96.3,pi,1
7750144,122.9,mppi,1
8000000,147.7,pi,1
8000000,178.4,mppi,1
