step,reward,eval_type,seed
250112,0.0,pi,3
250112,1.0,mppi,3
500224,0.0,pi,3
500224,0.0,mppi,3
750080,0.0,pi,3
750080,0.0,mppi,3
1000192,31.5,pi,3
1000192,6.4,mppi,3
1250048,33.2,pi,3
1250048,49.9,mppi,3
1500160,38.8,pi,3
1500160,130.5,mppi,3
1750016,262.7,pi,3
1750016,197.6,mppi,3
2000128,337.4,pi,3
2000128,341.2,mppi,3
2250240,315.2,pi,3
2250240,211.0,mppi,3
2500096,412.2,pi,3
2500096,420.3,mppi,3
2750208,328.7,pi,3
2750208,386.0,mppi,3
3000064,367.0,pi,3
3000064,373.2,mppi,3
3250176,399.5,pi,3
3250176,474.3,mppi,3
3500032,440.6,pi,3
3500032,470.4,mppi,3
3750144,400.4,pi,3
3750144,453.6,mppi,3
4000000,427.7,pi,3
4000000,466.2,mppi,3
4250112,409.7,pi,3
4250112,452.3,mppi,3
4500224,428.8,pi,3
4500224,486.1,mppi,3
4750080,442.3,pi,3
4750080,492.5,mppi,3
5000192,352.6,pi,3
5000192,487.2,mppi,3
5250048,457.7,pi,3
5250048,447.5,mppi,3
5500160,483.0,pi,3
5500160,514.3,mppi,3
5750016,490.4,pi,3
5750016,512.5,mppi,3
6000128,487.7,pi,3
6000128,523.5,mppi,3
6250240,451.9,pi,3
6250240,493.4,mppi,3
6500096,448.7,pi,3
6500096,484.0,mppi,3
6750208,464.8,pi,3
6750208,508.5,mppi,3
7000064,444.8,pi,3
7000064,441.7,mppi,3
7250176,440.1,pi,3
7250176,480.4,mppi,3
7500032,444.0,pi,3
7500032,481.5,mppi,3
7750144,452.7,pi,3
7750144,484.4,mppi,3
8000000,453.6,pi,3
8000000,497.1,mppi,3
8250112,459.6,pi,3
8250112,512.0,mppi,3
8500224,455.4,pi,3
8500224,472.9,mppi,3
8750080,468.7,pi,3
8750080,501.8,mppi,3
9000192,471.5,pi,3
9000192,510.0,mppi,3
