step,reward,eval_type,seed
50176,0.0,pi,0
50176,0.0,mppi,0
50176,0.0,jumpy,0
100096,0.0,pi,0
100096,0.0,mppi,0
100096,0.0,jumpy,0
150016,0.0,pi,0
150016,0.0,mppi,0
150016,9.3,jumpy,0
200192,2.0,pi,0
200192,0.0,mppi,0
200192,8.3,jumpy,0
250112,0.0,pi,0
250112,2.3,mppi,0
250112,0.0,jumpy,0
300032,5.0,pi,0
300032,13.0,mppi,0
300032,49.3,jumpy,0
350208,0.0,pi,0
350208,15.3,mppi,0
350208,0.0,jumpy,0
400128,4.4,pi,0
400128,0.0,mppi,0
400128,0.0,jumpy,0
450048,18.2,pi,0
450048,18.3,mppi,0
450048,33.0,jumpy,0
