training/bc/bc_log_prob,training/bc/bc_loss,training/bc/mse,training/bc/std,training/flow_occupancy/current_flow_matching_loss,training/flow_occupancy/flow_future_obs_max,training/flow_occupancy/flow_future_obs_min,training/flow_occupancy/flow_matching_loss,training/flow_occupancy/future_flow_matching_loss,training/flow_occupancy/gamma_h_mean,training/flow_occupancy/kl_loss,training/flow_occupancy/neg_elbo_loss,training/grad/max,training/grad/min,training/grad/norm,validation/bc/bc_log_prob,validation/bc/bc_loss,validation/bc/mse,validation/bc/std,validation/flow_occupancy/current_flow_matching_loss,validation/flow_occupancy/flow_future_obs_max,validation/flow_occupancy/flow_future_obs_min,validation/flow_occupancy/flow_matching_loss,validation/flow_occupancy/future_flow_matching_loss,validation/flow_occupancy/gamma_h_mean,validation/flow_occupancy/kl_loss,validation/flow_occupancy/neg_elbo_loss,time/epoch_time,time/total_time,step
-7.7152977,7.7152977,0.090947345,1.0,0.95210385,3.2881804,-3.7606506,0.013329128,0.0079911165,0.986938,0.69904184,0.020319546,0.066414066,-0.08367132,1.6560311,-7.8060384,7.8060384,0.11363258,1.0,0.89296764,3.7474155,-3.7586064,0.010310705,0.00852591,0.9888695,0.7070932,0.017381636,0.010775922203063965,53.87962293624878,5000
-7.6917677,7.6917677,0.08506493,1.0,1.0244187,5.5347342,-5.8556457,0.016921628,0.056425765,0.9888537,1.0624295,0.027545923,0.06251068,-0.048737854,1.9656122,-7.76277,7.76277,0.10281558,1.0,1.1404423,5.326017,-5.9988246,0.018824339,0.04823414,0.98783314,1.0645971,0.02947031,0.0035526087284088134,71.64267253875732,10000
-7.619983,7.619983,0.06711878,1.0,1.8759166,5.5347342,-5.8556457,0.023370393,0.034364324,0.98664856,1.5681155,0.039051548,0.05611333,-0.03974658,1.604707,-7.674087,7.674087,0.08064469,1.0,1.8832504,5.326017,-5.9988246,0.02891159,0.08935678,0.98841876,1.5664635,0.044576228,0.0036161351680755616,89.72335410118103,15000
-7.617799,7.617799,0.066572584,1.0,1.3900518,5.5347342,-5.8556457,0.023106476,0.034275886,0.9878428,1.2802866,0.03590934,0.05300999,-0.06808682,1.7029197,-7.6862087,7.6862087,0.08367506,1.0,1.7719312,5.326017,-5.9988246,0.032737873,0.060409106,0.9866603,1.2733132,0.045471005,0.003612264633178711,107.78468298912048,20000
-7.663005,7.663005,0.07787408,1.0,1.6431001,5.5347342,-5.8556457,0.034165017,0.08496259,0.987708,1.240662,0.046571635,0.08341842,-0.06607154,2.3306427,-7.651269,7.651269,0.07494013,1.0,1.3853968,5.326017,-5.9988246,0.024315257,0.057472564,0.9874552,1.2255049,0.036570303,0.003633723735809326,125.95330762863159,25000
-7.730647,7.730647,0.09478477,1.0,1.8830926,5.5347342,-5.8556457,0.030751936,0.042444643,0.987674,1.252712,0.043279056,0.12322325,-0.11978542,2.8616254,-7.694392,7.694392,0.08572112,1.0,1.2375604,5.326017,-5.9988246,0.014598658,0.03143021,0.9873454,1.2569172,0.02716783,0.0036477676868438723,144.19215178489685,30000
-7.6827774,7.6827774,0.08281734,1.0,1.3471737,5.5347342,-5.8556457,0.023242978,0.08189788,0.9872701,1.0471652,0.03371463,0.1676593,-0.2215744,3.6147597,-7.664277,7.664277,0.07819228,1.0,1.0517079,5.326017,-5.9988246,0.027178545,0.081629284,0.9875126,1.0631101,0.037809648,0.0036168838024139404,162.27657651901245,35000
-7.6495733,7.6495733,0.074516244,1.0,2.133101,5.5347342,-5.8556457,0.046207838,0.07815315,0.9872881,1.1431986,0.057639822,0.23824796,-0.190582,3.6521194,-7.6745186,7.6745186,0.080752574,1.0,1.4590838,5.326017,-5.9988246,0.02138191,0.074234046,0.9874109,1.1347485,0.032729395,0.003648400020599365,180.5185821056366,40000
-7.6429806,7.6429806,0.07286804,1.0,1.6379015,5.5347342,-5.8556457,0.030394332,0.093670644,0.9872938,0.89294267,0.03932376,0.08294548,-0.112718485,2.4759254,-7.6572194,7.6572194,0.07642776,1.0,1.160379,5.326017,-5.9988246,0.020664863,0.0888378,0.9868432,0.88674116,0.029532276,0.003697070264816284,199.00393915176392,45000
-7.6212864,7.6212864,0.06744446,1.0,1.0076437,5.5347342,-5.8556457,0.026588416,0.16144796,0.9881444,1.0253154,0.03684157,0.25347337,-0.18169825,3.726009,-7.7325034,7.7325034,0.09524879,1.0,0.84641135,5.326017,-5.9988246,0.029953945,0.16715679,0.98768955,1.0095313,0.04004926,0.0036606719970703125,217.3073046207428,50000
