step,reward,eval_type,seed
250112,0.3,pi,5
250112,0.0,mppi,5
500224,0.0,pi,5
500224,3.9,mppi,5
750080,2.6,pi,5
750080,0.0,mppi,5
1000192,0.0,pi,5
1000192,0.0,mppi,5
1000192,-1.0,restart_1,5
1250048,35.4,pi,5
1250048,135.1,mppi,5
1500160,258.2,pi,5
1500160,282.6,mppi,5
1750016,291.3,pi,5
1750016,318.6,mppi,5
2000128,230.2,pi,5
2000128,324.6,mppi,5
2250240,36.6,pi,5
2250240,372.8,mppi,5
2500096,367.2,pi,5
2500096,423.5,mppi,5
2750208,297.0,pi,5
2750208,431.3,mppi,5
3000064,403.6,pi,5
3000064,429.3,mppi,5
3250176,446.1,pi,5
3250176,492.0,mppi,5
3500032,425.8,pi,5
3500032,492.5,mppi,5
3750144,450.8,pi,5
3750144,515.8,mppi,5
4000000,460.3,pi,5
4000000,550.6,mppi,5
4250112,488.3,pi,5
4250112,552.2,mppi,5
4500224,470.3,pi,5
4500224,498.0,mppi,5
4750080,435.7,pi,5
4750080,546.4,mppi,5
5000192,495.9,pi,5
5000192,567.2,mppi,5
5250048,487.0,pi,5
5250048,541.8,mppi,5
5500160,501.9,pi,5
5500160,562.8,mppi,5
5750016,510.9,pi,5
5750016,560.3,mppi,5
6000128,400.1,pi,5
6000128,537.2,mppi,5
6250240,507.6,pi,5
6250240,542.3,mppi,5
6500096,514.2,pi,5
6500096,533.5,mppi,5
6750208,514.5,pi,5
6750208,563.5,mppi,5
7000064,516.4,pi,5
7000064,381.7,mppi,5
7250176,506.7,pi,5
7250176,567.8,mppi,5
7500032,408.8,pi,5
7500032,549.4,mppi,5
7750144,521.9,pi,5
7750144,584.6,mppi,5
