step,eval_type,seed,full_reward_rate,standing_rate,fall_count,time_to_first_full
250112,pi,5,0.0000,0.0012,0.2,1000.0
250112,mppi,5,0.0000,0.0000,0.0,1000.0
500224,pi,5,0.0000,0.0006,0.2,1000.0
500224,mppi,5,0.0003,0.0223,1.0,697.6666666666666
750080,pi,5,0.0014,0.0066,0.2,807.0
750080,mppi,5,0.0000,0.0000,0.0,1000.0
1000192,pi,5,0.0000,0.0000,0.0,1000.0
1000192,mppi,5,0.0000,0.0000,0.0,1000.0
1250048,pi,5,0.0386,0.0694,2.4,815.0
1250048,mppi,5,0.1813,0.2603,10.666666666666666,380.6666666666667
1500160,pi,5,0.3354,0.3850,13.6,65.2
1500160,mppi,5,0.3573,0.3743,14.0,67.66666666666667
1750016,pi,5,0.3608,0.3822,14.0,62.4
1750016,mppi,5,0.3867,0.4287,13.0,88.33333333333333
2000128,pi,5,0.2994,0.3366,9.6,254.8
2000128,mppi,5,0.3873,0.4373,12.666666666666666,78.66666666666667
2250240,pi,5,0.0350,0.0700,1.0,618.0
2250240,mppi,5,0.4507,0.5140,10.666666666666666,69.0
2500096,pi,5,0.4600,0.4868,11.2,43.2
2500096,mppi,5,0.4957,0.6173,8.0,62.666666666666664
2750208,pi,5,0.3452,0.5036,10.2,50.4
2750208,mppi,5,0.4763,0.7417,6.666666666666667,45.0
3000064,pi,5,0.4478,0.6842,6.6,49.4
3000064,mppi,5,0.5027,0.6200,8.333333333333334,64.33333333333333
3250176,pi,5,0.4840,0.7624,4.4,61.4
3250176,mppi,5,0.5350,0.8180,3.6666666666666665,44.0
3500032,pi,5,0.4980,0.6730,7.0,51.6
3500032,mppi,5,0.5413,0.7833,4.666666666666667,41.666666666666664
3750144,pi,5,0.5048,0.7560,12.2,48.0
3750144,mppi,5,0.5730,0.8713,8.333333333333334,44.0
4000000,pi,5,0.5196,0.7202,6.6,40.6
4000000,mppi,5,0.6193,0.8297,4.666666666666667,41.666666666666664
4250112,pi,5,0.5246,0.8334,3.6,44.8
4250112,mppi,5,0.5977,0.9483,1.0,49.333333333333336
4500224,pi,5,0.4960,0.9568,0.8,47.8
4500224,mppi,5,0.4997,0.9557,0.3333333333333333,47.666666666666664
4750080,pi,5,0.4886,0.9476,1.4,50.2
4750080,mppi,5,0.5740,0.9517,0.3333333333333333,36.666666666666664
5000192,pi,5,0.5338,0.8256,4.4,48.0
5000192,mppi,5,0.6130,0.9570,0.0,44.0
5250048,pi,5,0.5244,0.8350,3.8,43.2
5250048,mppi,5,0.5923,0.9523,0.0,51.0
5500160,pi,5,0.5082,0.8986,2.6,59.8
5500160,mppi,5,0.5953,0.9583,0.0,44.0
5750016,pi,5,0.5468,0.8766,8.2,59.4
5750016,mppi,5,0.6097,0.9447,1.3333333333333333,51.333333333333336
6000128,pi,5,0.4480,0.6702,10.8,240.2
6000128,mppi,5,0.5683,0.9413,0.3333333333333333,50.333333333333336
6250240,pi,5,0.5618,0.8488,10.4,39.4
6250240,mppi,5,0.5653,0.9583,0.0,44.666666666666664
6500096,pi,5,0.5610,0.8896,8.6,53.8
6500096,mppi,5,0.5423,0.9567,0.0,46.0
6750208,pi,5,0.5744,0.8524,11.0,48.4
6750208,mppi,5,0.6190,0.9493,0.6666666666666666,47.666666666666664
7000064,pi,5,0.5838,0.8500,12.6,52.2
7000064,mppi,5,0.4143,0.6330,1.0,366.0
7250176,pi,5,0.5488,0.8574,12.2,49.0
7250176,mppi,5,0.6120,0.9333,2.6666666666666665,51.333333333333336
7500032,pi,5,0.4542,0.6704,10.2,231.4
7500032,mppi,5,0.6157,0.8967,7.333333333333333,52.666666666666664
7750144,pi,5,0.5968,0.8200,14.6,56.4
7750144,mppi,5,0.6557,0.9500,2.0,38.666666666666664
