step,reward,eval_type,seed
50176,807.2,pi,6
50176,364.7,mppi,6
50176,992.8,jumpy,6
100096,1983.8,pi,6
100096,1890.9,mppi,6
100096,2970.0,jumpy,6
150016,2586.3,pi,6
150016,1512.0,mppi,6
150016,2151.6,jumpy,6
200192,2792.6,pi,6
200192,2165.8,mppi,6
200192,3086.5,jumpy,6
250112,2465.4,pi,6
250112,1388.1,mppi,6
250112,2931.5,jumpy,6
300032,2965.5,pi,6
300032,2564.9,mppi,6
300032,2550.9,jumpy,6
350208,2479.0,pi,6
350208,2259.9,mppi,6
350208,2510.8,jumpy,6
400128,2598.1,pi,6
400128,2716.9,mppi,6
400128,2867.5,jumpy,6
450048,3054.2,pi,6
450048,2347.8,mppi,6
450048,3328.5,jumpy,6
500224,2684.5,pi,6
500224,1884.3,mppi,6
500224,2603.3,jumpy,6
