step,reward,eval_type,seed
250112,0.0,pi,2
250112,0.2,mppi,2
500224,0.0,pi,2
500224,0.0,mppi,2
750080,21.9,pi,2
750080,19.2,mppi,2
1000192,68.0,pi,2
1000192,32.4,mppi,2
1250048,67.6,pi,2
1250048,112.5,mppi,2
1500160,107.1,pi,2
1500160,161.8,mppi,2
1750016,41.7,pi,2
1750016,55.0,mppi,2
2000128,85.4,pi,2
2000128,211.1,mppi,2
2250240,81.7,pi,2
2250240,120.9,mppi,2
2500096,89.4,pi,2
2500096,206.9,mppi,2
2750208,87.8,pi,2
2750208,116.7,mppi,2
3000064,86.7,pi,2
3000064,120.0,mppi,2
3250176,176.8,pi,2
3250176,122.5,mppi,2
3500032,125.2,pi,2
3500032,117.3,mppi,2
3750144,183.8,pi,2
3750144,182.7,mppi,2
