step,reward,eval_type,seed
250112,0.0,pi,3
250112,0.2,mppi,3
500224,0.0,pi,3
500224,0.0,mppi,3
750080,0.0,pi,3
750080,0.0,mppi,3
1000192,0.7,pi,3
1000192,1.5,mppi,3
1250048,2.5,pi,3
1250048,0.0,mppi,3
1500160,59.1,pi,3
1500160,10.6,mppi,3
1750016,213.8,pi,3
1750016,152.9,mppi,3
2000128,2.2,pi,3
2000128,2.7,mppi,3
2250240,1.5,pi,3
2250240,2.6,mppi,3
2500096,102.9,pi,3
2500096,120.0,mppi,3
2750208,49.7,pi,3
2750208,66.3,mppi,3
3000064,58.7,pi,3
3000064,91.6,mppi,3
3250176,121.3,pi,3
3250176,261.9,mppi,3
3500032,128.2,pi,3
3500032,359.2,mppi,3
3750144,417.3,pi,3
3750144,438.7,mppi,3
4000000,11.2,pi,3
4000000,42.2,mppi,3
4250112,249.4,pi,3
4250112,461.8,mppi,3
4500224,430.3,pi,3
4500224,344.7,mppi,3
4750080,255.1,pi,3
4750080,402.4,mppi,3
5000192,335.5,pi,3
5000192,436.1,mppi,3
5250048,409.0,pi,3
5250048,368.3,mppi,3
5500160,458.1,pi,3
5500160,440.7,mppi,3
5750016,425.4,pi,3
5750016,438.6,mppi,3
6000128,352.5,pi,3
6000128,348.4,mppi,3
