step,reward,eval_type,seed
250112,167.9,pi,1
250112,122.5,mppi,1
500224,247.2,pi,1
500224,300.0,mppi,1
750080,332.2,pi,1
750080,343.3,mppi,1
1000192,348.7,pi,1
1000192,334.9,mppi,1
1250048,351.2,pi,1
1250048,350.2,mppi,1
1500160,358.2,pi,1
1500160,365.1,mppi,1
1750016,361.7,pi,1
1750016,360.1,mppi,1
2000128,359.6,pi,1
2000128,357.5,mppi,1
2250240,367.8,pi,1
2250240,348.3,mppi,1
2500096,364.4,pi,1
2500096,365.7,mppi,1
2750208,361.7,pi,1
2750208,359.9,mppi,1
3000064,359.8,pi,1
3000064,376.5,mppi,1
3250176,358.7,pi,1
3250176,375.1,mppi,1
3500032,358.7,pi,1
3500032,359.2,mppi,1
3750144,365.4,pi,1
3750144,361.8,mppi,1
4000000,355.7,pi,1
4000000,348.0,mppi,1
4250112,361.5,pi,1
4250112,356.0,mppi,1
4500224,366.5,pi,1
4500224,372.1,mppi,1
4750080,356.9,pi,1
4750080,363.2,mppi,1
5000192,361.4,pi,1
5000192,368.4,mppi,1
5250048,366.0,pi,1
5250048,367.2,mppi,1
5500160,286.9,pi,1
5500160,364.7,mppi,1
5750016,361.0,pi,1
5750016,368.4,mppi,1
6000128,356.8,pi,1
6000128,374.9,mppi,1
