step,reward,eval_type,seed
50176,473.4,pi,2
50176,941.8,mppi,2
100096,1868.5,pi,2
100096,504.5,mppi,2
150016,2698.7,pi,2
150016,874.8,mppi,2
200192,2721.4,pi,2
200192,976.4,mppi,2
250112,2633.5,pi,2
250112,1337.4,mppi,2
300032,2347.2,pi,2
300032,1166.0,mppi,2
350208,2971.4,pi,2
350208,1371.3,mppi,2
400128,269.3,pi,2
400128,185.7,mppi,2
450048,332.7,pi,2
450048,267.1,mppi,2
500224,2828.9,pi,2
500224,830.5,mppi,2
