training/bc/bc_log_prob,training/bc/bc_loss,training/bc/mse,training/bc/std,training/flow_occupancy/current_flow_matching_loss,training/flow_occupancy/flow_future_obs_max,training/flow_occupancy/flow_future_obs_min,training/flow_occupancy/flow_matching_loss,training/flow_occupancy/future_flow_matching_loss,training/flow_occupancy/gamma_h_mean,training/flow_occupancy/kl_loss,training/flow_occupancy/neg_elbo_loss,training/grad/max,training/grad/min,training/grad/norm,validation/bc/bc_log_prob,validation/bc/bc_loss,validation/bc/mse,validation/bc/std,validation/flow_occupancy/current_flow_matching_loss,validation/flow_occupancy/flow_future_obs_max,validation/flow_occupancy/flow_future_obs_min,validation/flow_occupancy/flow_matching_loss,validation/flow_occupancy/future_flow_matching_loss,validation/flow_occupancy/gamma_h_mean,validation/flow_occupancy/kl_loss,validation/flow_occupancy/neg_elbo_loss,time/epoch_time,time/total_time,step
-7.7152934,7.7152934,0.09094635,1.0,0.95244336,3.3146975,-3.7602673,0.01330114,0.007725913,0.986938,0.7036222,0.020337362,0.06639446,-0.083632044,1.655749,-7.806028,7.806028,0.11362997,1.0,0.8909979,3.7113814,-3.767755,0.010316428,0.008256291,0.9888695,0.7116095,0.017432522,0.0071291557312011715,35.64578986167908,5000
-7.6917744,7.6917744,0.08506654,1.0,0.97736245,5.5347342,-5.8556457,0.01610846,0.050929647,0.9888537,1.012806,0.026236521,0.056661475,-0.041885477,1.8792086,-7.762795,7.762795,0.10282166,1.0,1.0864534,5.326017,-5.9988246,0.017610174,0.04365261,0.98783314,1.0166619,0.027776793,0.0034108940601348878,52.700265884399414,10000
-7.6199965,7.6199965,0.06712204,1.0,1.8088398,5.5347342,-5.8556457,0.02276934,0.027494233,0.98664856,1.4669199,0.037438538,0.056073155,-0.039732564,1.6016355,-7.674095,7.674095,0.08064671,1.0,1.8204975,5.326017,-5.9988246,0.029446624,0.061334886,0.98841876,1.4609647,0.04405627,0.0035504022121429445,70.45228219032288,15000
-7.6178083,7.6178083,0.06657508,1.0,1.6872859,5.5347342,-5.8556457,0.025651734,0.026596367,0.9878428,1.3829725,0.03948146,0.052958593,-0.06807583,1.4558647,-7.6862154,7.6862154,0.08367674,1.0,2.0625494,5.326017,-5.9988246,0.030230884,0.059465423,0.9866603,1.3747108,0.04397799,0.0036057938098907473,88.48125696182251,20000
-7.6630054,7.6630054,0.077874266,1.0,1.8007329,5.5347342,-5.8556457,0.04836916,0.10280609,0.987708,1.4236722,0.06260588,0.042204596,-0.040738903,2.502986,-7.6512866,7.6512866,0.074944645,1.0,1.5529413,5.326017,-5.9988246,0.025936747,0.0715623,0.9874552,1.404328,0.039980028,0.004923816537857056,113.10034561157227,25000
-7.730642,7.730642,0.09478344,1.0,2.5564756,5.5347342,-5.8556457,0.04848698,0.093349576,0.987674,1.4976842,0.06346382,0.35640028,-0.2646999,4.8515577,-7.694394,7.694394,0.08572152,1.0,1.7916336,5.326017,-5.9988246,0.028571906,0.08319773,0.9873454,1.5011903,0.04358381,0.0036251361846923826,131.22603249549866,30000
-7.682761,7.682761,0.08281331,1.0,0.99648464,5.5347342,-5.8556457,0.022758394,0.11051159,0.9872701,1.0803232,0.033561625,0.07731078,-0.107856676,2.5882514,-7.6642914,7.6642914,0.078195885,1.0,0.84392226,5.326017,-5.9988246,0.029615618,0.09183264,0.9875126,1.0988989,0.040604606,0.0036652331829071043,149.55220460891724,35000
-7.6495533,7.6495533,0.07451117,1.0,1.4045874,5.5347342,-5.8556457,0.03470538,0.06907849,0.9872881,0.82459015,0.042951282,0.090160206,-0.06617001,2.1431036,-7.6744833,7.6744833,0.08074385,1.0,0.84664077,5.326017,-5.9988246,0.023309452,0.107021585,0.9874109,0.81665796,0.031476032,0.0036232985496520995,167.66870284080505,40000
-7.6429696,7.6429696,0.07286536,1.0,1.2292994,5.5347342,-5.8556457,0.024303786,0.08339061,0.9872938,0.59998584,0.030303644,0.20748234,-0.13769038,3.0318708,-7.6572046,7.6572046,0.07642417,1.0,0.77744913,5.326017,-5.9988246,0.020785552,0.089758724,0.9868432,0.6012587,0.026798138,0.005001344299316406,192.67543053627014,45000
-7.6213202,7.6213202,0.06745303,1.0,0.900851,5.5347342,-5.8556457,0.02217142,0.093465,0.9881444,0.7197963,0.029369382,0.065884076,-0.085356355,2.0273395,-7.732476,7.732476,0.09524204,1.0,0.8269876,5.326017,-5.9988246,0.02631097,0.12002329,0.98768955,0.7071671,0.03338264,0.0036770436763763426,211.0606553554535,50000
