step,eval_type,seed,full_reward_rate,standing_rate,fall_count,time_to_first_full
250112,pi,2,0.0000,0.0000,0.0,1000.0
250112,mppi,2,0.0015,0.0229,1.125,545.875
500224,pi,2,0.0470,0.1724,9.0,624.2
500224,mppi,2,0.0400,0.1101,6.5,763.0
750080,pi,2,0.2156,0.4270,28.6,58.0
750080,mppi,2,0.2154,0.4311,25.625,70.25
1000192,pi,2,0.2772,0.4576,28.2,53.8
1000192,mppi,2,0.3105,0.4453,26.875,71.625
1250048,pi,2,0.2424,0.4752,27.0,45.6
1250048,mppi,2,0.2400,0.4570,25.625,49.25
1500160,pi,2,0.2644,0.4598,27.0,60.0
1500160,mppi,2,0.2626,0.3670,22.375,164.25
1750016,pi,2,0.2686,0.4530,28.2,51.2
1750016,mppi,2,0.2982,0.4547,26.75,51.0
2000128,pi,2,0.2726,0.4548,27.8,59.0
2000128,mppi,2,0.2971,0.4590,21.125,46.0
2250240,pi,2,0.2978,0.4704,28.0,43.6
2250240,mppi,2,0.3003,0.4190,23.0,44.25
2500096,pi,2,0.2398,0.4800,27.2,55.4
2500096,mppi,2,0.2935,0.4266,23.875,44.375
2750208,pi,2,0.2346,0.3682,22.8,245.8
2750208,mppi,2,0.2951,0.4115,22.125,49.75
3000064,pi,2,0.3336,0.4732,29.0,52.8
3000064,mppi,2,0.2957,0.4235,19.625,61.125
3250176,pi,2,0.2776,0.4792,27.6,52.8
3250176,mppi,2,0.3014,0.4094,22.875,50.375
3500032,pi,2,0.2496,0.4784,27.0,57.8
3500032,mppi,2,0.3019,0.4317,20.125,47.0
3750144,pi,2,0.2832,0.4646,27.0,49.4
3750144,mppi,2,0.2987,0.4234,19.375,48.625
4000000,pi,2,0.2752,0.4798,25.8,55.4
4000000,mppi,2,0.2766,0.4104,20.75,48.625
4250112,pi,2,0.3214,0.4562,28.4,48.4
4250112,mppi,2,0.3011,0.4210,21.125,49.625
4500224,pi,2,0.2766,0.4840,27.2,58.0
4500224,mppi,2,0.2990,0.4287,19.5,47.875
4750080,pi,2,0.2830,0.4766,26.2,54.8
4750080,mppi,2,0.2826,0.3889,20.125,41.625
