step,reward,eval_type,seed
50176,596.1,pi,1
50176,765.3,mppi,1
50176,701.7,jumpy,1
100096,798.0,pi,1
100096,627.6,mppi,1
100096,2224.8,jumpy,1
150016,3027.4,pi,1
150016,1959.5,mppi,1
150016,2314.1,jumpy,1
200192,1747.7,pi,1
200192,2141.0,mppi,1
200192,2274.9,jumpy,1
250112,376.5,pi,1
250112,1668.4,mppi,1
250112,1967.7,jumpy,1
300032,291.3,pi,1
300032,907.3,mppi,1
300032,1883.1,jumpy,1
350208,944.7,pi,1
350208,505.0,mppi,1
350208,1884.9,jumpy,1
