step,reward,eval_type,seed
50176,421.3,pi,1
50176,310.7,mppi,1
50176,818.6,jumpy,1
100096,391.0,pi,1
100096,964.1,mppi,1
100096,1301.3,jumpy,1
150016,1203.0,pi,1
150016,920.6,mppi,1
150016,2034.7,jumpy,1
200192,1045.2,pi,1
200192,961.8,mppi,1
200192,2027.0,jumpy,1
250112,1806.5,pi,1
250112,1193.5,mppi,1
250112,2574.4,jumpy,1
300032,1831.8,pi,1
300032,1513.8,mppi,1
300032,2454.7,jumpy,1
350208,1919.9,pi,1
350208,1941.1,mppi,1
350208,2739.5,jumpy,1
400128,2030.6,pi,1
400128,2083.5,mppi,1
400128,2749.9,jumpy,1
450048,2514.7,pi,1
450048,1391.9,mppi,1
450048,2865.1,jumpy,1
500224,2411.9,pi,1
500224,2079.1,mppi,1
500224,2826.8,jumpy,1
