step,reward,eval_type,seed
50176,1.4,pi,1
50176,0.0,mppi,1
100096,0.0,pi,1
100096,4.0,mppi,1
150016,12.2,pi,1
150016,0.0,mppi,1
200192,19.6,pi,1
200192,4.7,mppi,1
250112,9.0,pi,1
250112,21.7,mppi,1
300032,10.4,pi,1
300032,2.3,mppi,1
350208,77.0,pi,1
350208,15.7,mppi,1
400128,11.2,pi,1
400128,45.3,mppi,1
450048,72.8,pi,1
450048,107.3,mppi,1
500224,120.6,pi,1
500224,213.0,mppi,1
550144,116.8,pi,1
550144,110.0,mppi,1
600064,90.4,pi,1
600064,71.0,mppi,1
650240,160.4,pi,1
650240,64.3,mppi,1
700160,120.2,pi,1
700160,37.0,mppi,1
750080,107.6,pi,1
750080,111.0,mppi,1
800000,142.6,pi,1
800000,71.0,mppi,1
850176,103.0,pi,1
850176,89.7,mppi,1
900096,128.4,pi,1
900096,98.0,mppi,1
950016,151.0,pi,1
950016,176.7,mppi,1
1000192,172.8,pi,1
1000192,94.7,mppi,1
