step,reward,eval_type,seed
50176,0.0,pi,0
50176,0.0,mppi,0
50176,0.0,jumpy,0
100096,0.0,pi,0
100096,0.0,mppi,0
100096,0.0,jumpy,0
150016,0.0,pi,0
150016,0.0,mppi,0
150016,0.0,jumpy,0
200192,0.0,pi,0
200192,0.0,mppi,0
200192,0.0,jumpy,0
250112,0.0,pi,0
250112,0.0,mppi,0
250112,0.0,jumpy,0
300032,0.0,pi,0
300032,0.0,mppi,0
300032,0.0,jumpy,0
350208,0.0,pi,0
350208,0.0,mppi,0
350208,0.0,jumpy,0
400128,0.0,pi,0
400128,0.0,mppi,0
400128,0.0,jumpy,0
450048,0.0,pi,0
450048,0.0,mppi,0
450048,0.0,jumpy,0
500224,0.0,pi,0
500224,0.0,mppi,0
500224,0.0,jumpy,0
