step,reward,eval_type,seed
250112,96.1,pi,5
250112,41.6,mppi,5
500224,250.0,pi,5
500224,256.7,mppi,5
750080,252.6,pi,5
750080,260.3,mppi,5
1000192,252.4,pi,5
1000192,257.3,mppi,5
1250048,255.1,pi,5
1250048,253.7,mppi,5
1500160,259.4,pi,5
1500160,266.6,mppi,5
1750016,260.1,pi,5
1750016,260.2,mppi,5
2000128,259.4,pi,5
2000128,263.2,mppi,5
2250240,260.7,pi,5
2250240,273.1,mppi,5
2500096,257.6,pi,5
2500096,273.5,mppi,5
2750208,263.3,pi,5
2750208,274.2,mppi,5
3000064,259.9,pi,5
3000064,268.6,mppi,5
3250176,263.6,pi,5
3250176,272.4,mppi,5
3500032,261.0,pi,5
3500032,269.3,mppi,5
3750144,262.5,pi,5
3750144,266.4,mppi,5
4000000,260.1,pi,5
4000000,272.4,mppi,5
4250112,260.1,pi,5
4250112,270.0,mppi,5
4500224,264.9,pi,5
4500224,262.6,mppi,5
4750080,261.4,pi,5
4750080,249.1,mppi,5
5000192,266.3,pi,5
5000192,244.9,mppi,5
5250048,261.8,pi,5
5250048,241.0,mppi,5
5500160,260.9,pi,5
5500160,250.3,mppi,5
5750016,262.5,pi,5
5750016,242.1,mppi,5
6000128,265.2,pi,5
6000128,210.3,mppi,5
