step,reward,eval_type,seed
250112,0.0,pi,1
250112,0.0,mppi,1
500224,1.6,pi,1
500224,0.0,mppi,1
750080,1.5,pi,1
750080,0.0,mppi,1
1000192,0.9,pi,1
1000192,0.0,mppi,1
1250048,0.2,pi,1
1250048,3.4,mppi,1
1500160,61.1,pi,1
1500160,0.0,mppi,1
1750016,69.7,pi,1
1750016,50.4,mppi,1
2000128,0.0,pi,1
2000128,0.9,mppi,1
2250240,98.0,pi,1
2250240,57.1,mppi,1
2500096,191.4,pi,1
2500096,219.9,mppi,1
2750208,133.8,pi,1
2750208,0.0,mppi,1
3000064,41.8,pi,1
3000064,67.0,mppi,1
3250176,85.1,pi,1
3250176,76.8,mppi,1
3500032,125.4,pi,1
3500032,76.5,mppi,1
3750144,86.9,pi,1
3750144,78.8,mppi,1
4000000,80.1,pi,1
4000000,75.8,mppi,1
4250112,45.5,pi,1
4250112,76.0,mppi,1
4500224,173.0,pi,1
4500224,235.0,mppi,1
4750080,129.4,pi,1
4750080,0.0,mppi,1
5000192,45.8,pi,1
5000192,239.6,mppi,1
5250048,137.9,pi,1
5250048,82.2,mppi,1
5500160,240.3,pi,1
5500160,78.8,mppi,1
5750016,45.1,pi,1
5750016,76.0,mppi,1
6000128,92.9,pi,1
6000128,168.5,mppi,1
6250240,138.6,pi,1
6250240,248.5,mppi,1
6500096,187.6,pi,1
6500096,235.3,mppi,1
6750208,141.7,pi,1
6750208,173.5,mppi,1
7000064,89.6,pi,1
7000064,83.5,mppi,1
7250176,190.2,pi,1
7250176,0.0,mppi,1
7500032,45.9,pi,1
7500032,247.5,mppi,1
7750144,238.6,pi,1
7750144,173.3,mppi,1
8000000,46.8,pi,1
8000000,0.0,mppi,1
8250112,238.0,pi,1
8250112,85.6,mppi,1
8500224,0.0,pi,1
8500224,157.0,mppi,1
8750080,96.5,pi,1
8750080,177.2,mppi,1
9000192,191.6,pi,1
9000192,174.8,mppi,1
9250048,92.2,pi,1
9250048,176.5,mppi,1
9500160,48.5,pi,1
9500160,247.7,mppi,1
