step,reward,eval_type,seed
50176,0.0,pi,0
50176,0.0,mppi,0
100096,0.0,pi,0
100096,0.0,mppi,0
150016,873.0,pi,0
150016,825.3,mppi,0
200192,0.0,pi,0
200192,872.3,mppi,0
250112,945.0,pi,0
250112,929.7,mppi,0
300032,949.0,pi,0
300032,927.3,mppi,0
350208,940.0,pi,0
350208,922.3,mppi,0
400128,912.0,pi,0
400128,870.0,mppi,0
450048,659.0,pi,0
450048,842.0,mppi,0
500224,0.0,pi,0
500224,0.0,mppi,0
550144,952.0,pi,0
550144,910.3,mppi,0
600064,952.0,pi,0
600064,892.3,mppi,0
650240,941.0,pi,0
650240,901.0,mppi,0
700160,939.0,pi,0
700160,911.0,mppi,0
750080,0.0,pi,0
750080,888.7,mppi,0
800000,220.0,pi,0
800000,908.3,mppi,0
850176,943.0,pi,0
850176,928.3,mppi,0
900096,932.0,pi,0
900096,940.3,mppi,0
950016,927.0,pi,0
950016,930.3,mppi,0
1000192,0.0,pi,0
1000192,303.3,mppi,0
