step,reward,eval_type,seed
50176,11.5,pi,6
50176,38.9,mppi,6
100096,273.4,pi,6
100096,294.3,mppi,6
150016,388.8,pi,6
150016,317.3,mppi,6
200192,0.4,pi,6
200192,4.1,mppi,6
250112,573.8,pi,6
250112,495.9,mppi,6
300032,479.2,pi,6
300032,474.5,mppi,6
350208,0.9,pi,6
350208,1.0,mppi,6
400128,668.4,pi,6
400128,634.5,mppi,6
450048,716.3,pi,6
450048,715.3,mppi,6
500224,718.0,pi,6
500224,698.7,mppi,6
550144,581.7,pi,6
550144,693.9,mppi,6
600064,664.6,pi,6
600064,693.3,mppi,6
650240,749.8,pi,6
650240,757.1,mppi,6
700160,772.8,pi,6
700160,768.8,mppi,6
750080,761.4,pi,6
750080,743.3,mppi,6
800000,712.7,pi,6
800000,646.5,mppi,6
850176,706.0,pi,6
850176,755.2,mppi,6
900096,774.5,pi,6
900096,807.8,mppi,6
950016,630.1,pi,6
950016,420.3,mppi,6
1000192,802.7,pi,6
1000192,804.5,mppi,6
