step,eval_type,seed,full_reward_rate,standing_rate,fall_count,time_to_first_full
50176,pi,1,0.1684,0.9040,1.6,0.0
50176,mppi,1,0.1860,0.9787,5.333333333333333,0.0
100096,pi,1,0.0140,0.9970,1.2,0.0
100096,mppi,1,0.0393,0.9980,2.0,0.0
150016,pi,1,0.4844,0.9972,0.8,0.0
150016,mppi,1,0.4433,1.0000,0.0,0.0
200192,pi,1,0.4086,0.9778,2.2,0.0
200192,mppi,1,0.6933,1.0000,0.0,0.0
250112,pi,1,0.2072,1.0000,0.0,0.0
250112,mppi,1,0.0113,1.0000,0.0,0.0
300032,pi,1,0.0748,1.0000,0.0,0.0
300032,mppi,1,0.6730,1.0000,0.0,0.0
350208,pi,1,0.2168,1.0000,0.0,0.0
350208,mppi,1,0.0527,1.0000,0.0,0.0
400128,pi,1,0.8404,1.0000,0.0,0.0
400128,mppi,1,0.3917,1.0000,0.0,0.0
450048,pi,1,0.4724,1.0000,0.0,0.0
450048,mppi,1,0.6937,1.0000,0.0,0.0
500224,pi,1,1.0000,1.0000,0.0,0.0
500224,mppi,1,0.3597,0.9933,2.6666666666666665,0.0
