step,reward,eval_type,seed
50176,427.7,pi,1
50176,484.6,mppi,1
50176,937.6,jumpy,1
100096,274.6,pi,1
100096,270.5,mppi,1
100096,1018.5,jumpy,1
150016,746.4,pi,1
150016,929.4,mppi,1
150016,1950.2,jumpy,1
200192,371.5,pi,1
200192,1249.1,mppi,1
200192,2038.0,jumpy,1
250112,658.5,pi,1
250112,319.3,mppi,1
250112,1730.9,jumpy,1
300032,341.4,pi,1
300032,897.7,mppi,1
300032,2841.0,jumpy,1
350208,347.3,pi,1
350208,333.6,mppi,1
350208,2748.2,jumpy,1
400128,1618.3,pi,1
400128,1124.0,mppi,1
400128,2760.9,jumpy,1
450048,1046.1,pi,1
450048,1047.4,mppi,1
450048,907.3,jumpy,1
500224,1908.3,pi,1
500224,589.5,mppi,1
500224,2475.4,jumpy,1
