step,reward,eval_type,seed
50176,0.0,pi,3
50176,278.7,mppi,3
100096,966.0,pi,3
100096,971.0,mppi,3
150016,972.0,pi,3
150016,972.7,mppi,3
200192,972.0,pi,3
200192,971.0,mppi,3
250112,970.0,pi,3
250112,974.0,mppi,3
300032,973.0,pi,3
300032,974.0,mppi,3
350208,964.0,pi,3
350208,958.0,mppi,3
400128,974.0,pi,3
400128,970.0,mppi,3
450048,973.0,pi,3
450048,974.7,mppi,3
500224,975.0,pi,3
500224,976.0,mppi,3
