step,reward,eval_type,seed
250112,87.5,pi,1
250112,121.6,mppi,1
500224,295.6,pi,1
500224,303.1,mppi,1
750080,310.0,pi,1
750080,233.7,mppi,1
1000192,327.2,pi,1
1000192,316.4,mppi,1
1250048,326.8,pi,1
1250048,321.8,mppi,1
1500160,330.1,pi,1
1500160,309.3,mppi,1
1750016,330.2,pi,1
1750016,331.4,mppi,1
2000128,326.8,pi,1
2000128,338.4,mppi,1
2250240,325.9,pi,1
2250240,326.4,mppi,1
2500096,332.1,pi,1
2500096,340.0,mppi,1
2750208,323.3,pi,1
2750208,328.7,mppi,1
3000064,330.3,pi,1
3000064,340.1,mppi,1
3250176,318.9,pi,1
3250176,319.0,mppi,1
3500032,327.8,pi,1
3500032,314.6,mppi,1
3750144,323.3,pi,1
3750144,322.5,mppi,1
4000000,320.1,pi,1
4000000,328.2,mppi,1
4250112,325.9,pi,1
4250112,322.7,mppi,1
4500224,324.3,pi,1
4500224,328.3,mppi,1
4750080,327.6,pi,1
4750080,309.2,mppi,1
5000192,322.8,pi,1
5000192,322.5,mppi,1
5250048,329.2,pi,1
5250048,314.6,mppi,1
