step,eval_type,seed,full_reward_rate,standing_rate,fall_count,time_to_first_full
250112,pi,1,0.1266,0.1334,6.8,258.6
250112,mppi,1,0.2825,0.3163,13.625,51.125
500224,pi,1,0.3816,0.4448,12.2,102.0
500224,mppi,1,0.4114,0.4996,11.75,83.375
750080,pi,1,0.4198,0.4896,12.0,56.6
750080,mppi,1,0.3815,0.4569,10.125,182.375
1000192,pi,1,0.4224,0.5030,12.0,61.0
1000192,mppi,1,0.4350,0.4986,11.625,53.75
1250048,pi,1,0.4372,0.5214,12.0,52.8
1250048,mppi,1,0.4430,0.5210,11.125,59.125
1500160,pi,1,0.4392,0.5004,12.0,59.6
1500160,mppi,1,0.4563,0.5226,11.125,47.625
1750016,pi,1,0.4402,0.5200,11.8,62.2
1750016,mppi,1,0.4370,0.5250,11.0,77.5
2000128,pi,1,0.4020,0.5304,11.2,50.8
2000128,mppi,1,0.3800,0.5351,11.25,47.75
